Position: [0.0, 0.0, 99.997275], Rotation: [1.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -0.1336450635], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.182599
Position: [0.0, 0.0, 97.68699143655002], Rotation: [67.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -5.932145586], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.215033
Position: [0.0, 0.0, 97.58539734345001], Rotation: [69.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.0602496345], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.216489
Position: [0.0, 0.0, 97.48166818287501], Rotation: [70.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.188110068], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.217979
Position: [0.0, 0.0, 97.37580801507501], Rotation: [72.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.3157221450000005], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.219498
Position: [0.0, 0.0, 97.26782097932501], Rotation: [73.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.4430806335], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.221049
Position: [0.0, 0.0, 97.15771130210001], Rotation: [75.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.5701803015], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.222632
Position: [0.0, 0.0, 97.04548329707501], Rotation: [76.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.697016243999999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.224245
Position: [0.0, 0.0, 96.93114135967501], Rotation: [78.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.8235833925], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.225889
Position: [0.0, 0.0, 96.81468996980001], Rotation: [79.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.949876515], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.227565
Position: [0.0, 0.0, 96.69613369455001], Rotation: [81.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.0758907065], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.229271
Position: [0.0, 0.0, 96.57547718277502], Rotation: [82.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.2016208985], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.231008
Position: [0.0, 0.0, 96.45272516780001], Rotation: [84.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.3270620225], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.232776
Position: [0.0, 0.0, 96.32788246742501], Rotation: [85.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.4522091735], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.234574
Position: [0.0, 0.0, 96.20095398120002], Rotation: [87.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.5770571195], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.236404
Position: [0.0, 0.0, 96.07194469587502], Rotation: [88.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.7016009555], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.238264
Position: [0.0, 0.0, 95.94085967995002], Rotation: [90.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.8258357765], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.240154
Position: [0.0, 0.0, 95.80770408367502], Rotation: [91.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.9497566775], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.242074
Position: [0.0, 0.0, 95.67248313905002], Rotation: [93.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.07335859], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.244025
Position: [0.0, 0.0, 95.53520216255002], Rotation: [94.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.1966364455], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.246007
Position: [0.0, 0.0, 95.39586655512502], Rotation: [96.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.319585502499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.248018
Position: [0.0, 0.0, 95.25448179675003], Rotation: [97.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.170157947499998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.91393
Position: [0.0, 0.0, 95.11558749762503], Rotation: [99.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.018756947499998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.926
Position: [0.0, 0.0, 94.97921654850003], Rotation: [100.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.865418472499998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.93785
Position: [0.0, 0.0, 94.84540124062504], Rotation: [102.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.710176857499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.94949
Position: [0.0, 0.0, 94.71417329300003], Rotation: [103.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.553068072499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.96091
Position: [0.0, 0.0, 94.58556382512504], Rotation: [105.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.394128087499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.97211
Position: [0.0, 0.0, 94.45960335700003], Rotation: [106.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.233394507499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.98308
Position: [0.0, 0.0, 94.33632178187503], Rotation: [108.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.070903302499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.99383
Position: [0.0, 0.0, 94.21574839350004], Rotation: [109.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.907403302499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 94.09790000512504], Rotation: [111.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.743903302499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 93.98277661675004], Rotation: [112.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.580403302499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 93.87037822837505], Rotation: [114.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.416903302499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 2.0
Position: [0.0, 0.0, 93.76070484000005], Rotation: [115.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.550024021499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.185806
Position: [0.0, 0.0, 93.64881277297505], Rotation: [117.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.682859432999999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.187551
Position: [0.0, 0.0, 93.53470678242505], Rotation: [118.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.815403650999999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.189332
Position: [0.0, 0.0, 93.41839172157505], Rotation: [120.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -6.947650952999998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.191148
Position: [0.0, 0.0, 93.29987253902505], Rotation: [121.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.079595616499998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.192999
Position: [0.0, 0.0, 93.17915427875005], Rotation: [123.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.211231918999998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.194885
Position: [0.0, 0.0, 93.05624208010005], Rotation: [124.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.342554137999998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.196806
Position: [0.0, 0.0, 92.93114117780004], Rotation: [126.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.473556550999998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.198762
Position: [0.0, 0.0, 92.80385690195004], Rotation: [127.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.604233435499998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.200753
Position: [0.0, 0.0, 92.67439467802504], Rotation: [129.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.734579232499998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.202778
Position: [0.0, 0.0, 92.54276002415004], Rotation: [130.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.864588055999998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.204839
Position: [0.0, 0.0, 92.40895855655005], Rotation: [132.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -7.994254510499998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.206933
Position: [0.0, 0.0, 92.27299598137505], Rotation: [133.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.123572709999998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.209063
Position: [0.0, 0.0, 92.13487810287505], Rotation: [135.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.252537258999999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.211226
Position: [0.0, 0.0, 91.99461081522504], Rotation: [136.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.3957402055], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.124141
Position: [0.0, 0.0, 91.85195681180005], Rotation: [138.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.538779324999998], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.125143
Position: [0.0, 0.0, 91.70691882305005], Rotation: [139.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.681651837999999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.126162
Position: [0.0, 0.0, 91.55949962575005], Rotation: [141.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.824355128499999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.127197
Position: [0.0, 0.0, 91.40970204027505], Rotation: [142.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -8.966886417], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.128249
Position: [0.0, 0.0, 91.25752893332505], Rotation: [144.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -9.109242924], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.129318
Position: [0.0, 0.0, 91.10298321792504], Rotation: [145.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -9.2514217065], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.130405
Position: [0.0, 0.0, 90.94606785615004], Rotation: [147.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -9.3934201485], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.131508
Position: [0.0, 0.0, 90.78678585367504], Rotation: [148.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -9.5352354705], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.132628
Position: [0.0, 0.0, 90.62514026250004], Rotation: [150.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -9.676864893], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.133765
Position: [0.0, 0.0, 90.46113418095004], Rotation: [151.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -9.8183056365], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.134919
Position: [0.0, 0.0, 90.29477075367504], Rotation: [153.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -9.9595549215], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.13609
Position: [0.0, 0.0, 90.12605317165004], Rotation: [154.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -10.1006099685], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.137278
Position: [0.0, 0.0, 89.95498467217504], Rotation: [156.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -10.2414681615], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.138482
Position: [0.0, 0.0, 89.78156853615005], Rotation: [157.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -10.382126721], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.139703
Position: [0.0, 0.0, 89.60580809080005], Rotation: [159.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -10.5225828675], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.140941
Position: [0.0, 0.0, 89.42770670967505], Rotation: [160.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -10.662833821500001], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.142196
Position: [0.0, 0.0, 89.24726781265005], Rotation: [162.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -10.802876967000001], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.143467
Position: [0.0, 0.0, 89.06449486320005], Rotation: [163.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -10.942709361000002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.144756
Position: [0.0, 0.0, 88.87939137385005], Rotation: [165.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -11.082328387500002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.146061
Position: [0.0, 0.0, 88.69196090072505], Rotation: [166.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -11.221731430500002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.147382
Position: [0.0, 0.0, 88.50220704355004], Rotation: [168.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -11.360915874000002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.148719
Position: [0.0, 0.0, 88.31013344565004], Rotation: [169.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -11.499878611500002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.150075
Position: [0.0, 0.0, 88.11574380212504], Rotation: [171.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -11.638617190500002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.151446
Position: [0.0, 0.0, 87.91904184895004], Rotation: [172.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -11.777128995000002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.152833
Position: [0.0, 0.0, 87.72003136570004], Rotation: [174.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -11.915411245500001], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.154237
Position: [0.0, 0.0, 87.51871617827504], Rotation: [175.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -12.053461162500001], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.155658
Position: [0.0, 0.0, 87.31510015890004], Rotation: [177.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -12.191276130000002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.157095
Position: [0.0, 0.0, 87.10918722340004], Rotation: [178.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -12.328853368500003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.158549
Position: [0.0, 0.0, 86.90098133392505], Rotation: [180.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -12.466190262000003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.160019
Position: [0.0, 0.0, 86.69048649622505], Rotation: [181.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -12.603284194500002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.161505
Position: [0.0, 0.0, 86.47770675965005], Rotation: [183.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -12.740132386500003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.163008
Position: [0.0, 0.0, 86.26264621987505], Rotation: [184.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -12.876732385500002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.164526
Position: [0.0, 0.0, 86.04530901345005], Rotation: [186.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -13.013081248500002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.166062
Position: [0.0, 0.0, 85.82569932597505], Rotation: [187.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -13.149176523000003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.167613
Position: [0.0, 0.0, 85.60382138392505], Rotation: [189.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -13.285015266000004], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.169182
Position: [0.0, 0.0, 85.37967946282505], Rotation: [190.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -13.420595188500004], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.170765
Position: [0.0, 0.0, 85.15327787635005], Rotation: [192.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -13.555913511000004], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.172365
Position: [0.0, 0.0, 84.92462098450005], Rotation: [193.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -13.690967454000004], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.173982
Position: [0.0, 0.0, 84.69371319360005], Rotation: [195.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -13.825754565000004], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.175614
Position: [0.0, 0.0, 84.46055895085004], Rotation: [196.5, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -13.960272228000004], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.177262
Position: [0.0, 0.0, 84.22516274705005], Rotation: [198.0, 0.0, 3.2280173917000856], Velocity: [0.0, 0.0, -14.094517663500005], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.178927
