Position: [0.0, 0.0, 99.997275], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -0.132005322], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.192628
Position: [0.0, 0.0, 99.02604545207498], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -3.8430974205000004], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.183549
Position: [0.0, 0.0, 98.95926882839998], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -3.9766926165000003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.182904
Position: [0.0, 0.0, 98.89026561812499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -4.110396867], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.182237
Position: [0.0, 0.0, 98.81903400367499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -4.244213605500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.181549
Position: [0.0, 0.0, 98.74557211024998], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -4.3781467560000005], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.180837
Position: [0.0, 0.0, 98.66987799764998], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -4.5121999155], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.180103
Position: [0.0, 0.0, 98.59194966572498], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -4.6463765175], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.179348
Position: [0.0, 0.0, 98.51178505709998], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -4.7806803225], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.17857
Position: [0.0, 0.0, 98.42938205172499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -4.9151149275], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.17777
Position: [0.0, 0.0, 98.34473846959999], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -5.049684093000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.176947
Position: [0.0, 0.0, 98.25785206804998], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -5.184391416], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.176102
Position: [0.0, 0.0, 98.16872054444998], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -5.319240493500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.175235
Position: [0.0, 0.0, 98.07734153622498], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -5.454235086000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.174345
Position: [0.0, 0.0, 97.98371261812498], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -5.5893787905000005], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.173433
Position: [0.0, 0.0, 97.88783130494998], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -5.724675367500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.172498
Position: [0.0, 0.0, 97.78969504882498], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -5.860128414000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.171541
Position: [0.0, 0.0, 97.68930124192498], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -5.995741690500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.170561
Position: [0.0, 0.0, 97.58664721374998], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -6.131518957500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.169558
Position: [0.0, 0.0, 97.48173023112498], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -6.267463812000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.168533
Position: [0.0, 0.0, 97.37454750092499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -6.403579851000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.167486
Position: [0.0, 0.0, 97.26509617007498], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -6.539870835000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.166416
Position: [0.0, 0.0, 97.15337332282499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -6.676340524500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.165323
Position: [0.0, 0.0, 97.03937598075], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -6.812992353000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.164209
Position: [0.0, 0.0, 96.9231011082], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -6.949830408000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.16307
Position: [0.0, 0.0, 96.8045456014], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -7.086858286500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.161909
Position: [0.0, 0.0, 96.68370629662499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -7.224079749000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.160725
Position: [0.0, 0.0, 96.560579967475], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -7.3614983925000015], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.159519
Position: [0.0, 0.0, 96.4351633276], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -7.499117977500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.15829
Position: [0.0, 0.0, 96.307453027975], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -7.636942264500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.157038
Position: [0.0, 0.0, 96.1774456569], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -7.774975177500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.155762
Position: [0.0, 0.0, 96.045137737275], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -7.913220150000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.154465
Position: [0.0, 0.0, 95.91052573477499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -8.051681106000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.153144
Position: [0.0, 0.0, 95.773606049675], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -8.190361806000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.1518
Position: [0.0, 0.0, 95.63437501957499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -8.329266010500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.150433
Position: [0.0, 0.0, 95.49282891939998], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -8.468397480000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.149043
Position: [0.0, 0.0, 95.34896396139999], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -8.607760138500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.147629
Position: [0.0, 0.0, 95.20277629242499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -8.747357583000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.146193
Position: [0.0, 0.0, 95.05426199937499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -8.887193574000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.144734
Position: [0.0, 0.0, 94.90341710647499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -9.027272035500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.143251
Position: [0.0, 0.0, 94.75023757254999], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -9.167596728000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.141745
Position: [0.0, 0.0, 94.59471929374999], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -9.308171575500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.140215
Position: [0.0, 0.0, 94.43685810082499], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -9.449000175000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.138663
Position: [0.0, 0.0, 94.276649764575], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -9.590086450500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.137087
Position: [0.0, 0.0, 94.1140899904], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -9.731434162500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.135488
Position: [0.0, 0.0, 93.949174421025], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -9.8730473985], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.133864
Position: [0.0, 0.0, 93.78189863105001], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.0149297555], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.132218
Position: [0.0, 0.0, 93.61225813512502], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.157085157500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.130548
Position: [0.0, 0.0, 93.44024838250002], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.299517365000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.128855
Position: [0.0, 0.0, 93.26586475975002], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.442230465500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.127137
Position: [0.0, 0.0, 93.08910258532502], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.585228219500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.125396
Position: [0.0, 0.0, 92.90995711500003], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.728514551000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.123631
Position: [0.0, 0.0, 92.72842353915003], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.872093220500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.121843
Position: [0.0, 0.0, 92.54449698547504], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.015968152000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.120031
Position: [0.0, 0.0, 92.35817251627503], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.160143433000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.118194
Position: [0.0, 0.0, 92.16944512572503], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.304622987500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.116333
Position: [0.0, 0.0, 91.97830974260003], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.449410412500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.11445
Position: [0.0, 0.0, 91.78476123572503], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.594509795500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.112542
Position: [0.0, 0.0, 91.58879440580003], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.739925224000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.110609
Position: [0.0, 0.0, 91.39040398540003], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.885660458500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.108653
Position: [0.0, 0.0, 91.18958464442503], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.031719586500001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.106672
Position: [0.0, 0.0, 90.98633098465002], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.178106532000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.104667
Position: [0.0, 0.0, 90.78063754245002], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.324825219000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.102638
Position: [0.0, 0.0, 90.57249878880002], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.471879735000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.100584
Position: [0.0, 0.0, 90.36190912655002], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.619274020350002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0985059
Position: [0.0, 0.0, 90.14886289287752], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.767012031750001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0964036
Position: [0.0, 0.0, 89.93335435901501], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.915097791300001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0942767
Position: [0.0, 0.0, 89.71537772916001], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.063535304750001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0921253
Position: [0.0, 0.0, 89.4949271407475], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.212328610550001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0899492
Position: [0.0, 0.0, 89.271996663905], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.361481796200001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0877481
Position: [0.0, 0.0, 89.046580300635], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.510998916500002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0855222
Position: [0.0, 0.0, 88.81867198536], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.660883928150001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0832721
Position: [0.0, 0.0, 88.5882655865575], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.811141065800001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0809961
Position: [0.0, 0.0, 88.3553549021275], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.961774269800001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.078696
Position: [0.0, 0.0, 88.1199336642975], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -14.112787644], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0763708
Position: [0.0, 0.0, 87.8819955368975], Rotation: [0.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -14.26418525955], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0740207
Position: [0.0, 0.0, 87.641534115905], Rotation: [1.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -14.11383883455], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.91955
Position: [0.0, 0.0, 87.4035784686625], Rotation: [3.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.96390442955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.91703
Position: [0.0, 0.0, 87.16812172817001], Rotation: [4.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.81437713955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.91454
Position: [0.0, 0.0, 86.93515710917751], Rotation: [6.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.66525369455], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.91207
Position: [0.0, 0.0, 86.70467788093501], Rotation: [7.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.516529189549999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.90963
Position: [0.0, 0.0, 86.4766773944425], Rotation: [9.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.36820035455], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.90721
Position: [0.0, 0.0, 86.2511490552], Rotation: [10.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.22026228455], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.90482
Position: [0.0, 0.0, 86.0280863504575], Rotation: [12.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -13.072710074549999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.90246
Position: [0.0, 0.0, 85.807482849215], Rotation: [13.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.92554045455], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.90012
Position: [0.0, 0.0, 85.58933217497251], Rotation: [15.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.77874851955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.89781
Position: [0.0, 0.0, 85.37362803298001], Rotation: [16.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.63233099955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.89552
Position: [0.0, 0.0, 85.16036418298751], Rotation: [18.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.48628298955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.89326
Position: [0.0, 0.0, 84.94953446649501], Rotation: [19.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.34060121955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.89102
Position: [0.0, 0.0, 84.74113277950251], Rotation: [21.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.19528078455], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.88881
Position: [0.0, 0.0, 84.53515309976001], Rotation: [22.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -12.05031677955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.88663
Position: [0.0, 0.0, 84.33158948676751], Rotation: [24.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.90570593455], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.88447
Position: [0.0, 0.0, 84.130436054525], Rotation: [25.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.761443344549999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.88234
Position: [0.0, 0.0, 83.93168699878251], Rotation: [27.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.617525739549999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.88023
Position: [0.0, 0.0, 83.73533656979001], Rotation: [28.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.47394984955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.87814
Position: [0.0, 0.0, 83.5413790722975], Rotation: [30.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.33070913455], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.87609
Position: [0.0, 0.0, 83.349808920055], Rotation: [31.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.18780195955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.87405
Position: [0.0, 0.0, 83.16062055406249], Rotation: [33.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -11.04522178455], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.87205
Position: [0.0, 0.0, 82.97380852431999], Rotation: [34.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.902966974549999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.87006
Position: [0.0, 0.0, 82.7893674080775], Rotation: [36.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.76103262455], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.8681
Position: [0.0, 0.0, 82.607291864335], Rotation: [37.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.61941382955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.86617
Position: [0.0, 0.0, 82.42757663384249], Rotation: [39.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.47810731955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.86426
Position: [0.0, 0.0, 82.25021651184998], Rotation: [40.5, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.33710818955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.86238
Position: [0.0, 0.0, 82.07520637535748], Rotation: [42.0, 0.0, 1.9369080498014184], Velocity: [0.0, 0.0, -10.196413169549999], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 1.86052
