Position: [0.0, 0.0, 99.997275], Rotation: [1.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -0.1635], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 99.48225000000001], Rotation: [28.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -3.1065], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 99.42775], Rotation: [30.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -3.27], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 99.370525], Rotation: [31.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -3.4335], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 99.310575], Rotation: [33.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -3.597], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 99.2479], Rotation: [34.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -3.7605], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 99.1825], Rotation: [36.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -3.924], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 99.11437500000001], Rotation: [37.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -4.0875], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 99.04352500000002], Rotation: [39.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -4.251], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.96995000000001], Rotation: [40.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -4.4145], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.89365000000001], Rotation: [42.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -4.578], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.814625], Rotation: [43.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -4.7415], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.732875], Rotation: [45.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -4.905], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.64840000000001], Rotation: [46.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -5.0685], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.56120000000001], Rotation: [48.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -5.232], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.47127500000002], Rotation: [49.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -5.3955], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.37862500000001], Rotation: [51.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -5.559], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.28325000000001], Rotation: [52.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -5.7225], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.18515000000001], Rotation: [54.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -5.886], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 98.084325], Rotation: [55.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -6.0495], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.98077500000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -6.213], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.87450000000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -6.3765], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.76550000000002], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -6.54], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.65377500000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -6.7035], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.539325], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -6.867], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.42215], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -7.0305], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.30225], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -7.194], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.179625], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -7.3575], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 97.054275], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -7.521], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 96.92620000000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -7.6845], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 96.79540000000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -7.848], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 96.66187500000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -8.0115], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 96.525625], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -8.175], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 96.38665], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -8.338500000000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 96.24495], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -8.502000000000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 96.100525], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -8.665500000000003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.95337500000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -8.829000000000004], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.80350000000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -8.992500000000005], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.65090000000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -9.156000000000006], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.495575], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -9.319500000000007], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.337525], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -9.483000000000008], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.17675], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -9.646500000000009], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.01325], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -9.81000000000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 94.847025], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -9.97350000000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 94.678075], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -10.137000000000011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 94.50640000000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -10.300500000000012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 94.33200000000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -10.464000000000013], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 94.154875], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -10.627500000000014], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.975025], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -10.791000000000015], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.79245], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -10.954500000000015], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.60715], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -11.118000000000016], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.41912500000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -11.281500000000017], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.22837500000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -11.445000000000018], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.03490000000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -11.608500000000019], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 92.8387], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -11.77200000000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 92.639775], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -11.93550000000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 92.438125], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -12.099000000000022], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 92.23375], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -12.262500000000022], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 92.02665], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -12.426000000000023], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 91.81682500000001], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -12.589500000000024], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 91.604275], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -12.753000000000025], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 91.389], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -12.916500000000026], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 91.17099999999999], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -13.080000000000027], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 90.95027499999999], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -13.243500000000028], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 90.72682499999999], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -13.407000000000028], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 90.50065], Rotation: [57.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -13.57050000000003], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 90.27175], Rotation: [58.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -13.73400000000003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 90.040125], Rotation: [60.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -13.897500000000031], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 89.805775], Rotation: [61.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -14.061000000000032], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 89.56869999999999], Rotation: [63.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -14.188184361000031], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.222114
Position: [0.0, 0.0, 89.32950526065], Rotation: [64.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -14.31530234100003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.22252
Position: [0.0, 0.0, 89.08819188829999], Rotation: [66.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -14.442353286000031], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.22293
Position: [0.0, 0.0, 88.8447610002], Rotation: [67.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -14.569336705500032], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.223343
Position: [0.0, 0.0, 88.599213721775], Rotation: [69.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -14.696252109000032], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.223759
Position: [0.0, 0.0, 88.351551186625], Rotation: [70.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -14.823098679000031], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.22418
Position: [0.0, 0.0, 88.101774541975], Rotation: [72.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -14.949876088500032], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.224603
Position: [0.0, 0.0, 87.8498849405], Rotation: [73.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -15.076583520000032], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.225031
Position: [0.0, 0.0, 87.5958835485], Rotation: [75.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -15.203220483000031], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.225462
Position: [0.0, 0.0, 87.33977154045], Rotation: [76.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -15.32978632350003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.225897
Position: [0.0, 0.0, 87.081550101725], Rotation: [78.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -15.45628038750003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.226336
Position: [0.0, 0.0, 86.8212204286], Rotation: [79.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -15.58270234800003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.226777
Position: [0.0, 0.0, 86.5587837228], Rotation: [81.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -15.70905138750003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.227223
Position: [0.0, 0.0, 86.294241199675], Rotation: [82.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -15.835327015500031], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.227672
Position: [0.0, 0.0, 86.02759408275], Rotation: [84.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -15.961528578000031], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.228125
Position: [0.0, 0.0, 85.75884360645], Rotation: [85.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -16.08765558450003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.228581
Position: [0.0, 0.0, 85.487991013375], Rotation: [87.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -16.21370721750003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.229042
Position: [0.0, 0.0, 85.21503755974999], Rotation: [88.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -16.33968315000003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.229505
Position: [0.0, 0.0, 84.93998450724999], Rotation: [90.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -16.46558272800003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.229972
Position: [0.0, 0.0, 84.66283312844999], Rotation: [91.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -16.591405297500028], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.230443
Position: [0.0, 0.0, 84.38358470682499], Rotation: [93.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -16.717150368000027], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.230917
Position: [0.0, 0.0, 84.10224053402499], Rotation: [94.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -16.842817285500026], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.231395
Position: [0.0, 0.0, 83.81880191259998], Rotation: [96.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -16.968405396000026], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.231877
Position: [0.0, 0.0, 83.53327015599999], Rotation: [97.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -17.093914209000026], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.232362
Position: [0.0, 0.0, 83.24564658584998], Rotation: [99.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -17.219343070500027], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.232851
Position: [0.0, 0.0, 82.95593253467499], Rotation: [100.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -17.344691490000027], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.233343
Position: [0.0, 0.0, 82.66412934317499], Rotation: [102.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -17.46995881350003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.233839
Position: [0.0, 0.0, 82.37023836294999], Rotation: [103.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -17.59514438700003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.234339
Position: [0.0, 0.0, 82.07426095649998], Rotation: [105.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -17.72024788350003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.234841
Position: [0.0, 0.0, 81.77619849177498], Rotation: [106.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -17.84526848550003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.235348
Position: [0.0, 0.0, 81.47605235034997], Rotation: [108.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -17.970205539000027], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.235859
Position: [0.0, 0.0, 81.17382392469997], Rotation: [109.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -18.095058553500028], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.236373
Position: [0.0, 0.0, 80.86951461547497], Rotation: [111.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -18.21982703850003], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.23689
Position: [0.0, 0.0, 80.56312583149997], Rotation: [112.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -18.344510340000028], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.237411
Position: [0.0, 0.0, 80.25465899249997], Rotation: [114.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -18.469107967500026], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.237935
Position: [0.0, 0.0, 79.94411552637497], Rotation: [115.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -18.593619267000026], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.238463
Position: [0.0, 0.0, 79.63149687192497], Rotation: [117.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -18.718043748000024], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.238994
Position: [0.0, 0.0, 79.31680447612497], Rotation: [118.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -18.842380593000023], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.23953
Position: [0.0, 0.0, 79.00003979957498], Rotation: [120.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -18.966629475000023], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.240068
Position: [0.0, 0.0, 78.68120430832498], Rotation: [121.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -19.090789576500022], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.240611
Position: [0.0, 0.0, 78.36029948204998], Rotation: [123.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -19.214860570500022], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.241156
Position: [0.0, 0.0, 78.03732680587498], Rotation: [124.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -19.33884163950002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.241706
Position: [0.0, 0.0, 77.71228777854998], Rotation: [126.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -19.46273245650002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.242258
Position: [0.0, 0.0, 77.38518390427498], Rotation: [127.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -19.58653236750002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.242814
Position: [0.0, 0.0, 77.05601669814997], Rotation: [129.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -19.71024055500002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.243375
Position: [0.0, 0.0, 76.72478768889998], Rotation: [130.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -19.83385669200002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.243938
Position: [0.0, 0.0, 76.39149841069998], Rotation: [132.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -19.95738012450002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.244505
Position: [0.0, 0.0, 76.05615040862499], Rotation: [133.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -20.08081036200002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.245075
Position: [0.0, 0.0, 75.71874523592498], Rotation: [135.0, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -20.20414675050002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.245649
Position: [0.0, 0.0, 75.37928445674999], Rotation: [136.5, 0.0, 6.031606094854084], Velocity: [0.0, 0.0, -20.32738863600002], Thrust Rotation: (90.0, 0.0), Thrust Magnitude: 0.246227
