Position: [0.0, 0.0, 99.997275], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -0.1635], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.65090000000001], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -9.156000000000006], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.495575], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -9.319500000000007], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.337525], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -9.483000000000008], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.17675], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -9.646500000000009], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 95.01325], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -9.81000000000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 94.847025], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -9.97350000000001], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 94.678075], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -10.137000000000011], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 94.50640000000001], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -10.300500000000012], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 94.33200000000001], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -10.464000000000013], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 94.154875], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -10.627500000000014], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.975025], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -10.791000000000015], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.79245], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -10.954500000000015], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.60715], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -11.118000000000016], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.41912500000001], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -11.281500000000017], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.22837500000001], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -11.445000000000018], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 93.03490000000001], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -11.608500000000019], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 92.8387], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -11.77200000000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 92.639775], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -11.93550000000002], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 92.438125], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -12.099000000000022], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 92.23375], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -12.262500000000022], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 92.02665], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -12.426000000000023], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 91.81682500000001], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -12.589500000000024], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 91.604275], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -12.753000000000025], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0
Position: [0.0, 0.0, 91.389], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -12.916151798955026], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.00212967
Position: [0.0, 0.0, 91.17100580335075], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -13.075529865855026], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0252106
Position: [0.0, 0.0, 90.9503553055865], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -13.231086251055027], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.0485848
Position: [0.0, 0.0, 90.72711220140225], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -13.382775011055028], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.07224
Position: [0.0, 0.0, 90.501340951218], Rotation: [0.0, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -13.530550235055028], Thrust Rotation: (0.0, 0.0), Thrust Magnitude: 0.096176
Position: [0.0, 0.0, 90.27310678063375], Rotation: [1.0658483333333333, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -13.627697684055027], Thrust Rotation: (63.9509, 0.0), Thrust Magnitude: 0.405826
Position: [0.0, 0.0, 90.0432534858995], Rotation: [2.135276666666667, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -13.725010922055027], Thrust Rotation: (64.1657, 0.0), Thrust Magnitude: 0.404812
Position: [0.0, 0.0, 89.81177830386525], Rotation: [3.208313333333334, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -13.822491093555028], Thrust Rotation: (64.3822, 0.0), Thrust Magnitude: 0.403791
Position: [0.0, 0.0, 89.57867845230601], Rotation: [4.284981666666667, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -13.920139343055029], Thrust Rotation: (64.6001, 0.0), Thrust Magnitude: 0.402763
Position: [0.0, 0.0, 89.34395112992176], Rotation: [5.365308333333333, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.017956815055028], Thrust Rotation: (64.8196, 0.0), Thrust Magnitude: 0.401728
Position: [0.0, 0.0, 89.10759351633752], Rotation: [6.449318333333333, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.115944654055028], Thrust Rotation: (65.0406, 0.0), Thrust Magnitude: 0.400686
Position: [0.0, 0.0, 88.86960277210326], Rotation: [7.537036666666666, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.214104168055028], Thrust Rotation: (65.2631, 0.0), Thrust Magnitude: 0.399636
Position: [0.0, 0.0, 88.62997603596901], Rotation: [8.62849, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.312436501555029], Thrust Rotation: (65.4872, 0.0), Thrust Magnitude: 0.398579
Position: [0.0, 0.0, 88.38871042760975], Rotation: [9.723703333333333, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.410942799055029], Thrust Rotation: (65.7128, 0.0), Thrust Magnitude: 0.397515
Position: [0.0, 0.0, 88.1458030476255], Rotation: [10.822703333333333, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.50962420505503], Thrust Rotation: (65.94, 0.0), Thrust Magnitude: 0.396444
Position: [0.0, 0.0, 87.90125097754125], Rotation: [11.925515, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.608482027555029], Thrust Rotation: (66.1687, 0.0), Thrust Magnitude: 0.395365
Position: [0.0, 0.0, 87.655051277082], Rotation: [13.032165, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.70751741105503], Thrust Rotation: (66.399, 0.0), Thrust Magnitude: 0.394279
Position: [0.0, 0.0, 87.40720098689775], Rotation: [14.142676666666668, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.806731663555029], Thrust Rotation: (66.6307, 0.0), Thrust Magnitude: 0.393185
Position: [0.0, 0.0, 87.1576971258385], Rotation: [15.257078333333334, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.906125766055029], Thrust Rotation: (66.8641, 0.0), Thrust Magnitude: 0.392085
Position: [0.0, 0.0, 86.90653669640425], Rotation: [16.375396666666667, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.005701026555029], Thrust Rotation: (67.0991, 0.0), Thrust Magnitude: 0.390977
Position: [0.0, 0.0, 86.653716679295], Rotation: [17.497655, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.10545858955503], Thrust Rotation: (67.3355, 0.0), Thrust Magnitude: 0.389862
Position: [0.0, 0.0, 86.39923403613575], Rotation: [18.62388166666667, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.205399763055029], Thrust Rotation: (67.5736, 0.0), Thrust Magnitude: 0.388739
Position: [0.0, 0.0, 86.1430857067515], Rotation: [19.7541, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.30552569155503], Thrust Rotation: (67.8131, 0.0), Thrust Magnitude: 0.387609
Position: [0.0, 0.0, 85.88526861189226], Rotation: [20.888338333333333, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.40583768305503], Thrust Rotation: (68.0543, 0.0), Thrust Magnitude: 0.386471
Position: [0.0, 0.0, 85.62577965050801], Rotation: [22.026621666666667, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.50633688205503], Thrust Rotation: (68.297, 0.0), Thrust Magnitude: 0.385326
Position: [0.0, 0.0, 85.36461570247376], Rotation: [23.168978333333335, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.60702443305503], Thrust Rotation: (68.5414, 0.0), Thrust Magnitude: 0.384174
Position: [0.0, 0.0, 85.10177362858951], Rotation: [24.315433333333335, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.70790164405503], Thrust Rotation: (68.7873, 0.0), Thrust Magnitude: 0.383014
Position: [0.0, 0.0, 84.83725026785527], Rotation: [25.466011666666667, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.80896982305503], Thrust Rotation: (69.0347, 0.0), Thrust Magnitude: 0.381846
Position: [0.0, 0.0, 84.57104243747102], Rotation: [26.620741666666667, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.91022995105503], Thrust Rotation: (69.2838, 0.0), Thrust Magnitude: 0.380672
Position: [0.0, 0.0, 84.30314693828677], Rotation: [27.979911666666666, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.854932616055029], Thrust Rotation: (81.5502, 0.0), Thrust Magnitude: 1.33821
Position: [0.0, 0.0, 84.03617306135253], Rotation: [29.342358333333333, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.798098381055029], Thrust Rotation: (81.7468, 0.0), Thrust Magnitude: 1.34761
Position: [0.0, 0.0, 83.77014642166827], Rotation: [30.708071666666665, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.739732151055028], Thrust Rotation: (81.9428, 0.0), Thrust Magnitude: 1.35698
Position: [0.0, 0.0, 83.50509255248402], Rotation: [32.077038333333334, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.679838831055028], Thrust Rotation: (82.138, 0.0), Thrust Magnitude: 1.36632
Position: [0.0, 0.0, 83.24103690529977], Rotation: [33.44924833333334, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.618424961055027], Thrust Rotation: (82.3326, 0.0), Thrust Magnitude: 1.37562
Position: [0.0, 0.0, 82.97800482261552], Rotation: [34.824690000000004, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.555495446055026], Thrust Rotation: (82.5265, 0.0), Thrust Magnitude: 1.38489
Position: [0.0, 0.0, 82.71602156518126], Rotation: [36.20334833333334, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.491056826055026], Thrust Rotation: (82.7195, 0.0), Thrust Magnitude: 1.39412
Position: [0.0, 0.0, 82.45511228474702], Rotation: [37.58521166666667, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.425114006055026], Thrust Rotation: (82.9118, 0.0), Thrust Magnitude: 1.40332
Position: [0.0, 0.0, 82.19530205131277], Rotation: [38.970266666666674, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.357675161055026], Thrust Rotation: (83.1033, 0.0), Thrust Magnitude: 1.41247
Position: [0.0, 0.0, 81.93661579862851], Rotation: [40.35850000000001, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.288745196055025], Thrust Rotation: (83.294, 0.0), Thrust Magnitude: 1.42159
Position: [0.0, 0.0, 81.67907837869426], Rotation: [41.74989833333334, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.218330651055025], Thrust Rotation: (83.4839, 0.0), Thrust Magnitude: 1.43067
Position: [0.0, 0.0, 81.42271453451], Rotation: [43.144446666666674, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.146438066055024], Thrust Rotation: (83.6729, 0.0), Thrust Magnitude: 1.43971
Position: [0.0, 0.0, 81.16754890007576], Rotation: [44.54213166666668, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -15.073073981055025], Thrust Rotation: (83.8611, 0.0), Thrust Magnitude: 1.44871
Position: [0.0, 0.0, 80.91360600039151], Rotation: [45.942938333333345, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.998246571055025], Thrust Rotation: (84.0484, 0.0), Thrust Magnitude: 1.45766
Position: [0.0, 0.0, 80.66091022420726], Rotation: [47.34685166666668, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.921960741055026], Thrust Rotation: (84.2348, 0.0), Thrust Magnitude: 1.46658
Position: [0.0, 0.0, 80.409485878523], Rotation: [48.753855000000016, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.844226301055025], Thrust Rotation: (84.4202, 0.0), Thrust Magnitude: 1.47544
Position: [0.0, 0.0, 80.15935710683875], Rotation: [50.163935000000016, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.765048156055025], Thrust Rotation: (84.6048, 0.0), Thrust Magnitude: 1.48427
Position: [0.0, 0.0, 79.9105479709045], Rotation: [51.577075000000015, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.684434481055025], Thrust Rotation: (84.7884, 0.0), Thrust Magnitude: 1.49305
Position: [0.0, 0.0, 79.66308239622025], Rotation: [52.99325833333335, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.602393451055026], Thrust Rotation: (84.971, 0.0), Thrust Magnitude: 1.50178
Position: [0.0, 0.0, 79.416984172036], Rotation: [54.41247000000002, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.518931606055025], Thrust Rotation: (85.1527, 0.0), Thrust Magnitude: 1.51047
Position: [0.0, 0.0, 79.17227697860174], Rotation: [55.834691666666686, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.434058756055025], Thrust Rotation: (85.3333, 0.0), Thrust Magnitude: 1.5191
Position: [0.0, 0.0, 78.9289843326675], Rotation: [57.25990666666669, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.347781441055025], Thrust Rotation: (85.5129, 0.0), Thrust Magnitude: 1.52769
Position: [0.0, 0.0, 78.68712964198325], Rotation: [58.68809833333336, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.260107836055026], Thrust Rotation: (85.6915, 0.0), Thrust Magnitude: 1.53623
Position: [0.0, 0.0, 78.446736178049], Rotation: [60.11924833333336, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.171046116055026], Thrust Rotation: (85.869, 0.0), Thrust Magnitude: 1.54472
Position: [0.0, 0.0, 78.20782707611474], Rotation: [61.55333833333336, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -14.080606091055026], Thrust Rotation: (86.0454, 0.0), Thrust Magnitude: 1.55315
Position: [0.0, 0.0, 77.97042530793048], Rotation: [62.99035166666669, 0.0, 3.629744890980375], Velocity: [0.0, 0.0, -13.988794301055027], Thrust Rotation: (86.2208, 0.0), Thrust Magnitude: 1.56154
